ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.116023979953149059e+00,1.587289013546189551e+02,2.248102731822730493e+04,8.467065245069402835e+00,3.337757766108135229e+02,4.589929358512785598e+02,1.549528414323100378e+01,6.639629294676802829e+01,3.984308828609839814e+00,1.000000000000000000e+00
5.226895232238512712e+00,1.271175551560235419e+02,7.907330440971364624e+03,6.761928510659517499e+00,3.354618419553902982e+02,4.753323570992948248e+02,1.272500969736813659e+01,7.942001293915777183e+01,5.138055790437229930e+00,1.000000000000000000e+00
7.080794504276835433e+00,2.559535992825897495e+02,1.509702406423000321e+04,8.482421120166669937e+00,3.619714189267742199e+02,4.714774190350361209e+02,1.457093188862807942e+01,4.028729832241889142e+01,3.227940798927513288e+00,1.000000000000000000e+00
6.420640206411539985e+00,1.802929996900168703e+02,2.603452819812165035e+04,9.710618837152983573e+00,3.089578863873202863e+02,4.730648236129786142e+02,1.772439598685718920e+01,5.759663575331353513e+01,3.139940274167260181e+00,1.000000000000000000e+00
7.669012536518328815e+00,2.055956353435624067e+02,1.157944169275433160e+04,4.263279091943990018e+00,3.561365178583499187e+02,4.077216132768045895e+02,1.082904485996431276e+01,8.324380782399438772e+01,4.589512953061839262e+00,1.000000000000000000e+00
7.128062255250418033e+00,1.914008206354937158e+02,2.522754515339560021e+04,6.607844327158406195e+00,3.192508585079898467e+02,4.193049802150047185e+02,1.286536616804517053e+01,7.846849122768642815e+01,4.510595263574364466e+00,1.000000000000000000e+00
7.080794504276835433e+00,1.089166292395317157e+02,1.447633569526831525e+04,5.398162017711099381e+00,2.811982744078489986e+02,5.122323064106689117e+02,1.501379338999015545e+01,8.667145871491379694e+01,3.895572062268123137e+00,1.000000000000000000e+00
6.615350134913252411e+00,1.792406613011186209e+02,2.639286361186487920e+04,9.309160026750971539e+00,3.337757766108135229e+02,4.963635615326319339e+02,1.278659536522008011e+01,7.826236862036424213e+01,4.453443264734048057e+00,1.000000000000000000e+00
6.504876222341176906e+00,1.591821387815595585e+02,1.340308638882613559e+04,6.958284223872553298e+00,2.960769140589374047e+02,3.599744365849181236e+02,1.563685018206166433e+01,6.351431194674478320e+01,3.748443401102416139e+00,1.000000000000000000e+00
7.459124173217744236e+00,1.950287168127527195e+02,3.317349940936153871e+04,7.551373984045270049e+00,3.337757766108135229e+02,5.341669972042211612e+02,1.733405153853681213e+01,3.836806808930986534e+01,3.544751521425882679e+00,1.000000000000000000e+00
7.080794504276835433e+00,2.216731342740876016e+02,3.226950493812043715e+04,8.765237910488041351e+00,3.039617387227377776e+02,3.573585666063636950e+02,1.281974055626307063e+01,5.137423860933652264e+01,4.804828567337585454e+00,1.000000000000000000e+00
7.096047101005686919e+00,2.215082446290745111e+02,1.724002106475089749e+04,9.181472938087695823e+00,3.226168782642901078e+02,4.425435994770916750e+02,1.657620029555653218e+01,7.812209061536583476e+01,4.785637377933364078e+00,1.000000000000000000e+00
6.989442177048440286e+00,1.976858384981021572e+02,1.215072192256356357e+04,7.984166087683023605e+00,3.411001152116564299e+02,3.035967986438512298e+02,1.433088630060711921e+01,7.085686555009328913e+01,3.853047550041212688e+00,0.000000000000000000e+00
7.080794504276835433e+00,1.847413940854219163e+02,3.232871481157514791e+04,8.396586913768281590e+00,2.929382206553471519e+02,6.171447939880537206e+02,8.348506271886606100e+00,5.145707430707903285e+01,5.493180964193985716e+00,0.000000000000000000e+00
8.297725877791718219e+00,2.224363212447493652e+02,2.032010845267344121e+04,7.321858642863840139e+00,2.971386868703104938e+02,3.741195224685181984e+02,1.577923278428448839e+01,9.344633014802731452e+01,4.166105473671524173e+00,0.000000000000000000e+00
3.846453950094226304e+00,2.117572050652798339e+02,1.468628339003120163e+04,7.557872729231760900e+00,3.269121339327920168e+02,3.712693735547995857e+02,2.176516950416288410e+01,3.578152885407551764e+01,3.143430669227733176e+00,0.000000000000000000e+00
7.080794504276835433e+00,1.749177242872483191e+02,2.899078788222243747e+04,4.660411232545452975e+00,4.173402677215760832e+02,4.688429845012202009e+02,1.001823780499427130e+01,5.334704763592786492e+01,3.669056835904267899e+00,0.000000000000000000e+00
9.380007092014501779e+00,1.662697566527462527e+02,3.247145632350266169e+04,7.342534658664354730e+00,3.337757766108135229e+02,4.983130619704535320e+02,1.277988534581504609e+01,5.679331726541290237e+01,4.566253695967029458e+00,0.000000000000000000e+00
8.998375022679105939e+00,1.692283299946399495e+02,2.179001089646695982e+04,7.923357067172722701e+00,3.337757766108135229e+02,4.369215083080911768e+02,1.822219495398621447e+01,7.321787543722435032e+01,4.516932985050620353e+00,0.000000000000000000e+00
5.690387424364924840e+00,2.412157294627598390e+02,1.408382988795797792e+04,5.738962366634867251e+00,2.934651638030198342e+02,4.982829782431763306e+02,2.475539236988333869e+01,7.072890232098718855e+01,2.988621031119322424e+00,0.000000000000000000e+00
7.301563449379409043e+00,1.776628946563123463e+02,2.344126714329419701e+04,9.107017242821770608e+00,3.262906302400306799e+02,4.784670470173596186e+02,1.400339576461834845e+01,5.518334729018349094e+01,2.774960949303541646e+00,0.000000000000000000e+00
7.031684050645781170e+00,2.010021059310364535e+02,2.451050755840065904e+04,5.818273622676917611e+00,4.012688320163842945e+02,3.716163971032965492e+02,1.284681896737504481e+01,8.919243338354763750e+01,4.422182857407584322e+00,0.000000000000000000e+00
4.348674993039845837e+00,1.972763640237911886e+02,9.848035582779446486e+03,1.081093798692754859e+01,3.337757766108135229e+02,2.957495252305834583e+02,1.995823615323308786e+01,8.174641790427916987e+01,4.360950051226418545e+00,0.000000000000000000e+00
5.294195390284169633e+00,2.342713990549304413e+02,2.681120306837563840e+04,3.611358231773663885e+00,3.696084646880125888e+02,5.709750270653673851e+02,1.277577328894091124e+01,4.467568257224964157e+01,3.522454093212137760e+00,0.000000000000000000e+00
7.257930994863290408e+00,1.877656216845446693e+02,2.435433517494321859e+04,7.196253771158072965e+00,3.337757766108135229e+02,3.462917846148321814e+02,1.089295271743315929e+01,6.156116613508277169e+01,4.266922561350852128e+00,0.000000000000000000e+00
9.250491639078090245e+00,1.844420106841809002e+02,2.274917835200977424e+04,7.401662764741698375e+00,3.750083235153867349e+02,4.364937615676625455e+02,1.540296074349714850e+01,4.478897033124800231e+01,3.996339179185623980e+00,0.000000000000000000e+00
9.680474778470559372e+00,1.995316664144444303e+02,3.291633147783545428e+04,6.127804339882635176e+00,3.337757766108135229e+02,4.613000945985407952e+02,1.610967825723486158e+01,7.654383862468300492e+01,2.795840129760072124e+00,0.000000000000000000e+00
7.080794504276835433e+00,1.849937314899283933e+02,1.976462744497328822e+04,7.505091882742816800e+00,3.337757766108135229e+02,2.934779981433225657e+02,1.293415950188165198e+01,6.639629294676802829e+01,3.017984970653069254e+00,0.000000000000000000e+00
6.741245820881107242e+00,1.968330010974548259e+02,2.356573271037028098e+04,7.594584020038324113e+00,3.155746022257123400e+02,5.001428983774528660e+02,1.166307316516724768e+01,3.177848382986003983e+01,3.500970573893721127e+00,0.000000000000000000e+00
6.811702269895274497e+00,2.613895652081000662e+02,1.514948987097223289e+04,7.056107167296949534e+00,3.337757766108135229e+02,3.977871189026716934e+02,1.199351588012365255e+01,6.625764932881598668e+01,3.275008407592830739e+00,0.000000000000000000e+00
6.966942961884320162e+00,2.228902650134079977e+02,2.544105612229292819e+04,7.383783243231285986e+00,3.337757766108135229e+02,6.473499388419573961e+02,1.739128249799591686e+01,3.873264681496416983e+01,4.356931132830451858e+00,0.000000000000000000e+00
7.446089059117262821e+00,1.791468361580692203e+02,1.776331099282799187e+04,9.876515048672626307e+00,3.284590221284618110e+02,3.641341733784948929e+02,1.298249106686984078e+01,4.905124066256485094e+01,2.948657438712445344e+00,0.000000000000000000e+00
6.210647606254620534e+00,1.922167384102788787e+02,1.933003576497592439e+04,8.792886086416290325e+00,3.337757766108135229e+02,4.013832641880551932e+02,1.822549226740699169e+01,6.127421598577665662e+01,3.212123979887552050e+00,0.000000000000000000e+00
7.341547112170921707e+00,1.876724024235932120e+02,2.127345706642797086e+04,7.784003063151441637e+00,3.337757766108135229e+02,3.320842933832067843e+02,1.684233408888502481e+01,5.501915102209800779e+01,4.025643695758844842e+00,0.000000000000000000e+00
7.051396425820779967e+00,1.874188826422481213e+02,1.542338727763594579e+04,8.871523756431514585e+00,3.415626733434729658e+02,5.617907604656171543e+02,1.428060670386048336e+01,6.639629294676802829e+01,3.172091114062149941e+00,0.000000000000000000e+00
6.642613909578336973e+00,2.265278319442361692e+02,1.373025911712495690e+04,9.060766955581316395e+00,2.574594811240220906e+02,2.750717122533590100e+02,1.277922980576028067e+01,6.639629294676802829e+01,3.807720798821546460e+00,0.000000000000000000e+00
1.014629047983248888e+01,2.421517339200835863e+02,2.464967474789380140e+04,4.803372504546434385e+00,3.470697246428613880e+02,3.484840390940582893e+02,1.761479894242268074e+01,7.300154535934048283e+01,4.481552363497343983e+00,0.000000000000000000e+00
1.399999999999999822e+01,2.356774575948972483e+02,2.400899203956740530e+04,5.635029028384104244e+00,3.810977114061438442e+02,4.607452672699149616e+02,1.345253751738800929e+01,7.285946769731282302e+01,3.170993873808265029e+00,0.000000000000000000e+00
8.469537299759362980e+00,1.286200790544180563e+02,1.527304928738700619e+04,1.072552360198354471e+01,3.337757766108135229e+02,5.533462601817420818e+02,1.693086821804831743e+01,6.973668812918910476e+01,4.149553298256642542e+00,0.000000000000000000e+00
6.043212070647803635e+00,1.511483219425688560e+02,2.420708167334586324e+04,8.414071858453844754e+00,3.337757766108135229e+02,4.109092889320161248e+02,1.008505011757239167e+01,1.075859669337603179e+02,4.196726496344011181e+00,0.000000000000000000e+00
5.841118839551023179e+00,1.946168939455156135e+02,1.772195955725574822e+04,5.646296962088253935e+00,4.103586729981245185e+02,6.229635747702411663e+02,1.762954070191216260e+01,9.307069067704580334e+01,4.237560417891356401e+00,0.000000000000000000e+00
8.114665425854784786e+00,2.364932746541384745e+02,2.663121287422759997e+04,6.266781682497787997e+00,2.750908698567844795e+02,4.969897916305831131e+02,1.858853424357380391e+01,5.831334538740901507e+01,2.654594490163918241e+00,0.000000000000000000e+00
5.585116998353004014e+00,1.435054130210776862e+02,2.223469673752061863e+04,9.252852464062771176e+00,3.683874645092795390e+02,4.371246646180740072e+02,1.157521526248598320e+01,5.242437836674732665e+01,4.148342955341853155e+00,0.000000000000000000e+00
5.903993500851965948e+00,1.962747258221461095e+02,1.939922197207666250e+04,7.641894523536310047e+00,3.282692721478428552e+02,3.240456807548280835e+02,1.850537228233787701e+01,7.715780159396216220e+01,3.820021215890335053e+00,0.000000000000000000e+00
1.028412608414157958e+01,2.493241986736731519e+02,2.325901244897085780e+04,3.331265957574027770e+00,2.844059131098749162e+02,4.688662638635756821e+02,5.188466455387640508e+00,6.762261619228331710e+01,2.844632740715943964e+00,0.000000000000000000e+00
9.578226720357569945e+00,2.057487423069876513e+02,3.308058882545030792e+04,5.659847929157454161e+00,3.566983007891088278e+02,3.330699110580093247e+02,1.698496142511487506e+01,6.890608802929089904e+01,3.419238761867211984e+00,0.000000000000000000e+00
7.094830833998159392e+00,1.399068663932285403e+02,1.897564349499861055e+04,7.571951407860145089e+00,4.230459737672504730e+02,5.282665234601473685e+02,1.855617660843614658e+01,6.864858168689440276e+01,3.628459628957123151e+00,0.000000000000000000e+00
7.080794504276835433e+00,2.107447082454897327e+02,1.222929848367236445e+04,6.950980955524959981e+00,3.873888259361739870e+02,4.220270716264232647e+02,1.468084378519677280e+01,7.732232969211349882e+01,2.516769119971917323e+00,0.000000000000000000e+00
9.687260027860180145e+00,1.901628691248473331e+02,1.875257640279704356e+04,7.073006591127787068e+00,3.337757766108135229e+02,4.610702092623891417e+02,9.106873164606440696e+00,6.422824871229283872e+01,3.085835467046803782e+00,0.000000000000000000e+00
6.527440589533234139e+00,1.810729953680778976e+02,2.244408177739939856e+04,1.047497687322654869e+01,2.718627922546851892e+02,3.510637875869511504e+02,1.199636513877402422e+01,6.639629294676802829e+01,3.567180516708775784e+00,0.000000000000000000e+00
7.080794504276835433e+00,1.936294862689192939e+02,1.875321176365832798e+04,8.685011669004566670e+00,3.273406381003837851e+02,4.781026927656849921e+02,1.317290155088204351e+01,5.267395753254921686e+01,2.373437693928739378e+00,0.000000000000000000e+00
7.744772552356140594e+00,2.089203404483539543e+02,2.764815965342015625e+04,5.622572290348023749e+00,3.328237988830069867e+02,3.970574736417827353e+02,1.248619175637537637e+01,7.318455681292408599e+01,5.016321198997174768e+00,0.000000000000000000e+00
8.289224270217973256e+00,1.918588050763210333e+02,2.252627975320522091e+04,7.979154754697431073e+00,3.337757766108135229e+02,2.928608166829654351e+02,1.800367867862394178e+01,7.257558072146392192e+01,4.291001305314758874e+00,0.000000000000000000e+00
7.249257332525589348e+00,2.237035402989386057e+02,2.431190579413191881e+04,7.392516963323799928e+00,2.756224867429434084e+02,3.067822306484451929e+02,9.697256603169591926e+00,7.719964586784621474e+01,4.361486286173397176e+00,0.000000000000000000e+00
7.744098531468294411e+00,2.196587223115467964e+02,3.080970570427724670e+04,6.790681061804654917e+00,3.337757766108135229e+02,4.050322470768404628e+02,1.275877711392018732e+01,7.037182369356943923e+01,5.104188246479325564e+00,0.000000000000000000e+00
7.080794504276835433e+00,2.142160603250800364e+02,1.902667284159867995e+04,7.634724094135441064e+00,3.337757766108135229e+02,4.211402783350617369e+02,1.682573918617902109e+01,7.462943063178053649e+01,3.986882335011257439e+00,0.000000000000000000e+00
6.890274539026093770e+00,1.857441467343026034e+02,1.221809594456384002e+04,8.022936053005736312e+00,3.506578721796257128e+02,3.944405811590347071e+02,1.706489690393203773e+01,8.663182291571216354e+01,4.100696951091244102e+00,0.000000000000000000e+00
6.047380856526629600e+00,2.305862845008716704e+02,2.027838298493814000e+04,9.360799140816215669e+00,3.057765825291632495e+02,3.335307683629150688e+02,1.259384807395997541e+01,5.530183585746890884e+01,2.216729691055614015e+00,0.000000000000000000e+00
1.156876796591416401e+01,1.929244475673404509e+02,3.923447018356460467e+04,8.860762307418115213e+00,2.359954609732577069e+02,4.634351017760191098e+02,1.962817698172813152e+01,8.149652916525637636e+01,3.761288428295522124e+00,0.000000000000000000e+00
1.016483855701824979e+01,1.943028009351711489e+02,2.891564322352488307e+04,7.301688665870162964e+00,3.165252085300638214e+02,2.791654356903760004e+02,1.845230959833248008e+01,6.306245844988919202e+01,2.937686204623735531e+00,0.000000000000000000e+00
8.722311224490615800e+00,1.452466175698264408e+02,2.025635306585356739e+04,1.065199847649112641e+01,3.337757766108135229e+02,6.123279735265341515e+02,1.305334010565502467e+01,9.482670621328250604e+01,3.009289196450496195e+00,0.000000000000000000e+00
3.717703934990307157e+00,1.833494307837521262e+02,1.484124199556938947e+04,9.534969961286142492e+00,3.337757766108135229e+02,2.939175990871632962e+02,1.294229093098062044e+01,1.120610273621469162e+02,3.780258730929177524e+00,0.000000000000000000e+00
4.894278073597652323e+00,1.845527153427007931e+02,1.092254199370328934e+04,7.461702678887753848e+00,3.528302221853012952e+02,3.386810692506691112e+02,2.162471839171098509e+01,9.100793416213643638e+01,3.594990864151969667e+00,0.000000000000000000e+00
6.071183421975166361e+00,1.382239834152661615e+02,1.485253068032341071e+04,8.093540887767890268e+00,3.337757766108135229e+02,3.893028091908814758e+02,1.702353148629038060e+01,1.004409399153447566e+02,5.036334153688544646e+00,0.000000000000000000e+00
